id,first_name,last_name,gender,age,visa_type,passport_number,nationality,state,destination country,destination state,entry date,exit date,estimated expenses,transportion mode,degree_type,major,institution,start_date,end_date,visa_sub_type,,,,,,,,,,,,,,,,,,
16882,Benn,Clemitt,Male,52,Business,46,Taiwan,,United States,Texas,08/08/23,9/28/2023,$13048.90,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16883,Janek,Kornes,Male,47,Business,80,Taiwan,,United States,New York,11/10/23,8/21/2023,$13264.19,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16884,Con,Zanutti,Male,43,Business,78,Taiwan,,United States,Florida,01/12/24,10/22/2023,$11374.92,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16885,Flinn,McTurk,Male,35,Business,94,Taiwan,,United States,New York,11/17/2023,10/27/2023,$13569.46,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16886,Jeffry,O'dell,Male,42,Business,15,Taiwan,,United States,District of Columbia,8/31/2023,07/06/23,$14697.57,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16887,Irwinn,Wickens,Male,65,Business,42,Taiwan,,United States,Delaware,04/03/23,2/26/2024,$11344.74,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16888,Diane-marie,Jedrych,Female,81,Business,48,Taiwan,,United States,California,7/18/2023,5/16/2023,$10735.35,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16889,Wiley,Sexstone,Male,83,Business,28,Taiwan,,United States,West Virginia,7/24/2023,5/31/2023,$12160.70,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16890,Britte,Dodgshon,Female,66,Business,80,Taiwan,,United States,North Carolina,1/25/2024,5/19/2023,$14258.07,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16891,Cameron,Jury,Male,32,Business,18,Taiwan,,United States,Pennsylvania,09/05/23,9/17/2023,$12684.79,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16892,Emlyn,Woodwing,Male,36,Business,45,Taiwan,,United States,Missouri,6/29/2023,09/05/23,$13374.92,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16893,Jessalyn,Able,Female,81,Business,8,Taiwan,,United States,Massachusetts,10/14/2023,08/12/23,$10950.04,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16894,Erena,Hawe,Bigender,4,Business,33,Taiwan,,United States,Virginia,10/21/2023,07/03/23,$14357.28,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16895,Alasdair,McLardie,Male,47,Business,57,Taiwan,,United States,Texas,12/17/2023,10/12/23,$10130.93,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16896,Niki,Baudinet,Male,73,Business,43,Taiwan,,United States,Washington,11/30/2023,1/31/2024,$13896.84,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16897,Curry,Huyhton,Male,41,Business,31,Taiwan,,United States,South Dakota,01/06/24,11/03/23,$12750.20,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16898,Rubie,Lundy,Female,33,Business,71,Taiwan,,United States,North Carolina,1/21/2024,09/06/23,$14260.33,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16899,Vivia,Zannelli,Female,19,Business,77,Taiwan,,United States,New Jersey,01/09/24,3/17/2024,$13711.31,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16900,Brice,Wealthall,Male,68,Business,97,Taiwan,,United States,Minnesota,1/16/2024,8/24/2023,$11631.17,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16901,Demetris,Hexter,Female,45,Business,21,Taiwan,,United States,Connecticut,01/04/24,9/30/2023,$10969.34,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16902,Anatollo,Greensmith,Male,31,Business,9,Taiwan,,United States,Louisiana,4/30/2023,11/28/2023,$11947.01,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16903,Kaela,Coleyshaw,Bigender,72,Business,93,Taiwan,,United States,Georgia,04/06/23,7/18/2023,$14166.65,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16904,Finlay,Mowson,Male,41,Business,72,Taiwan,,United States,Iowa,3/25/2023,10/04/23,$12612.61,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16905,Caddric,Bickle,Male,65,Business,82,Taiwan,,United States,Virginia,10/07/23,2/25/2024,$10747.17,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16906,Stillmann,Jakubczyk,Male,24,Business,99,Taiwan,,United States,Florida,10/06/23,2/26/2024,$10994.07,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16907,Mill,Burcombe,Polygender,46,Business,34,Taiwan,,United States,Colorado,11/26/2023,7/24/2023,$12222.27,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16908,Jerri,Thomasset,Genderqueer,35,Business,85,Taiwan,,United States,Maryland,12/26/2023,7/28/2023,$14119.58,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16909,Hermia,Issatt,Female,59,Business,47,Taiwan,,United States,Florida,12/28/2023,11/11/23,$10698.24,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16910,Barnett,Bean,Male,61,Business,14,Taiwan,,United States,Nebraska,10/07/23,03/03/24,$10296.93,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16911,Dorrie,Onians,Female,12,Business,58,Taiwan,,United States,Mississippi,12/21/2023,09/12/23,$14161.58,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16912,Faustina,Ledgard,Female,89,Business,86,Taiwan,,United States,Virginia,2/13/2024,06/05/23,$10585.33,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16913,Karim,Corah,Male,44,Business,1,Taiwan,,United States,California,11/30/2023,08/12/23,$11903.15,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16914,Kat,Goodacre,Female,81,Business,56,Taiwan,,United States,Louisiana,2/13/2024,12/31/2023,$10371.66,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16915,Michaeline,Verny,Female,61,Business,48,Taiwan,,United States,Missouri,07/07/23,7/20/2023,$14291.53,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16916,Magdalen,Skippon,Female,47,Business,89,Taiwan,,United States,District of Columbia,10/18/2023,10/05/23,$12788.43,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16917,Tammy,Cleminson,Male,4,Business,70,Taiwan,,United States,Texas,11/20/2023,06/07/23,$11245.08,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16918,Emmy,Hallas,Female,64,Business,90,Taiwan,,United States,Wisconsin,11/12/23,8/14/2023,$11000.70,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16919,Waldemar,Fleming,Male,51,Business,91,Taiwan,,United States,California,04/07/23,05/02/23,$13297.41,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16920,Davita,Krauss,Female,20,Business,36,Taiwan,,United States,Florida,10/10/23,12/27/2023,$12523.38,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16921,Gavin,Smoth,Male,75,Business,100,Taiwan,,United States,Pennsylvania,10/06/23,5/30/2023,$11875.99,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16922,Lucian,Childes,Male,83,Business,24,Taiwan,,United States,Virginia,12/11/23,12/11/23,$11510.28,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16923,Virgie,Keri,Female,97,Business,57,Taiwan,,United States,California,05/10/23,2/14/2024,$10741.59,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16924,Twyla,Burstow,Female,23,Business,22,Taiwan,,United States,Iowa,12/31/2023,1/24/2024,$14022.95,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16925,Park,Batt,Male,52,Business,7,Taiwan,,United States,Pennsylvania,12/31/2023,10/07/23,$13127.64,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16926,Mano,Francescozzi,Male,85,Business,54,Taiwan,,United States,Illinois,10/07/23,06/03/23,$13380.33,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16927,Dominica,Lacky,Female,87,Business,2,Taiwan,,United States,New York,05/10/23,04/11/23,$11858.02,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16928,Christean,Clay,Female,67,Business,36,Taiwan,,United States,Washington,9/25/2023,12/08/23,$14810.38,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16929,Christopher,Hansom,Genderfluid,95,Business,76,Taiwan,,United States,Florida,06/02/23,9/18/2023,$14624.88,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16930,Kenny,McManus,Genderfluid,35,Business,71,Taiwan,,United States,California,05/06/23,8/24/2023,$14671.12,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16931,Pietrek,Ritmeier,Male,2,Business,100,Taiwan,,United States,Pennsylvania,8/24/2023,01/05/24,$10444.46,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16932,Doroteya,Velde,Female,31,Business,19,Taiwan,,United States,Alaska,08/06/23,9/26/2023,$11273.70,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16933,Bellanca,Spurden,Female,85,Business,84,Taiwan,,United States,Connecticut,6/25/2023,2/22/2024,$11836.39,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16934,Eduardo,Kobpac,Male,48,Business,33,Taiwan,,United States,Texas,12/11/23,12/05/23,$10466.76,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16935,Sky,De Biaggi,Polygender,64,Business,27,Taiwan,,United States,New York,09/09/23,6/29/2023,$14432.82,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16936,Sheffie,Proudlove,Male,49,Business,13,Taiwan,,United States,Texas,2/22/2024,3/13/2024,$13011.92,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16937,Meade,Fincke,Male,38,Business,56,Taiwan,,United States,New York,12/25/2023,2/21/2024,$10927.20,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16938,Fraze,Goodbur,Male,36,Business,39,Philippines,,United States,Michigan,7/22/2023,11/17/2023,$13890.94,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16939,Hilliary,Sebrens,Female,66,Business,15,Philippines,,United States,New Jersey,04/07/23,12/23/2023,$12070.82,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16940,Elbertina,Binney,Female,86,Business,44,Philippines,,United States,Rhode Island,6/22/2023,12/26/2023,$11321.80,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16941,Bob,Gorton,Male,33,Business,37,Philippines,,United States,Illinois,07/01/23,02/10/24,$12338.21,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16942,Ivie,Ovid,Female,14,Business,84,Philippines,,United States,California,3/30/2023,10/20/2023,$11149.26,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16943,Maddie,Kment,Male,86,Business,62,Philippines,,United States,District of Columbia,2/19/2024,11/04/23,$10934.41,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16944,Rebbecca,Murrum,Female,63,Business,81,Philippines,,United States,Texas,9/28/2023,5/20/2023,$12627.32,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16945,Bartholomew,Marchelli,Male,95,Business,2,Philippines,,United States,Michigan,09/03/23,1/29/2024,$12213.21,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16946,Neron,Spohrmann,Male,35,Business,7,Philippines,,United States,District of Columbia,05/05/23,01/03/24,$11707.96,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16947,Casey,Doulton,Male,98,Business,35,Philippines,,United States,North Carolina,5/30/2023,1/17/2024,$11067.76,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16948,Lucien,Tomadoni,Male,31,Business,72,Philippines,,United States,California,04/12/23,05/02/23,$10449.42,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16949,Linette,Flecknoe,Female,30,Business,21,Philippines,,United States,Oregon,10/04/23,08/12/23,$12559.89,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16950,Camala,Denson,Female,10,Business,37,Philippines,,United States,Connecticut,06/02/23,1/20/2024,$14350.59,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16951,Duffy,Burel,Male,9,Business,38,Philippines,,United States,Ohio,6/16/2023,12/07/23,$12537.29,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16952,Worthington,Miners,Male,18,Business,7,Philippines,,United States,Kansas,07/09/23,11/04/23,$10102.61,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16953,Berny,Andree,Female,18,Business,98,Philippines,,United States,Hawaii,7/19/2023,1/19/2024,$12606.48,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16954,Eolanda,Westpfel,Female,55,Business,20,Philippines,,United States,District of Columbia,1/15/2024,12/10/23,$12678.50,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16955,Keith,Playford,Male,78,Business,98,Philippines,,United States,Florida,2/14/2024,9/30/2023,$10524.73,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16956,Doralynne,Bendel,Female,11,Business,48,Philippines,,United States,California,9/17/2023,9/28/2023,$13257.15,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16957,Cornelius,Claybourn,Male,71,Business,1,Philippines,,United States,Alabama,9/25/2023,2/18/2024,$12111.53,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16958,Yorgos,Stringfellow,Male,80,Business,43,Philippines,,United States,Arizona,10/29/2023,8/30/2023,$13623.37,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16959,Alejandro,Shakesbye,Male,84,Business,86,Philippines,,United States,New York,12/01/23,8/24/2023,$10940.39,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16960,Vernor,Senogles,Male,15,Business,75,Philippines,,United States,Florida,07/12/23,09/02/23,$13441.65,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16961,Dallis,Mucillo,Male,96,Business,64,Philippines,,United States,Nevada,9/18/2023,04/01/23,$13765.66,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16962,Wenonah,Merali,Female,36,Business,45,Philippines,,United States,Pennsylvania,07/12/23,01/02/24,$13847.85,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16963,Gradeigh,Ealam,Male,70,Business,44,Philippines,,United States,Idaho,9/29/2023,1/27/2024,$14103.16,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16964,Dale,Midgley,Female,49,Business,76,Philippines,,United States,Delaware,06/12/23,11/10/23,$14361.66,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16965,Alanna,Louys,Female,91,Business,82,Philippines,,United States,Texas,09/11/23,4/26/2023,$10150.55,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16966,Maxi,Idney,Female,32,Business,91,Philippines,,United States,Louisiana,11/15/2023,09/08/23,$10642.14,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16967,Fergus,Toulamain,Male,100,Business,68,Philippines,,United States,California,06/07/23,06/07/23,$14275.90,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16968,Cosetta,Arnould,Female,23,Business,34,Philippines,,United States,Iowa,1/21/2024,8/15/2023,$10634.18,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16969,Isabelita,Folini,Female,26,Business,64,Philippines,,United States,Florida,08/02/23,2/14/2024,$14755.02,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16970,Stepha,Pole,Female,96,Business,94,Philippines,,United States,Michigan,12/10/23,11/10/23,$12664.58,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16971,Andreas,Tommei,Male,62,Business,64,Philippines,,United States,New York,05/11/23,01/08/24,$11551.25,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16972,Hugh,Dudenie,Male,67,Business,16,Philippines,,United States,New York,11/02/23,6/15/2023,$11925.39,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16973,Ingrim,Allsupp,Male,61,Business,15,Philippines,,United States,Texas,07/06/23,2/14/2024,$10028.38,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16974,Ryann,Shilstone,Female,86,Business,37,Philippines,,United States,Texas,10/19/2023,12/14/2023,$13387.98,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16975,Eddie,Danieli,Male,72,Business,16,Philippines,,United States,Oklahoma,10/07/23,3/16/2024,$13974.57,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16976,Genevieve,Derham,Female,1,Business,89,Philippines,,United States,Virginia,5/25/2023,9/26/2023,$14688.83,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16977,Caralie,Allmann,Female,56,Business,36,Philippines,,United States,Tennessee,12/07/23,02/11/24,$13361.06,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16978,Andrey,Brenton,Agender,50,Business,23,Philippines,,United States,New York,12/27/2023,1/26/2024,$12118.49,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16979,Eduard,Serris,Male,86,Business,29,Philippines,,United States,Pennsylvania,12/03/23,5/27/2023,$14367.87,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16980,Guntar,Courtney,Male,82,Business,35,Philippines,,United States,Illinois,01/07/24,5/29/2023,$14335.07,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16981,Vivian,Klosterman,Female,79,Business,69,Philippines,,United States,Texas,12/24/2023,6/23/2023,$12051.02,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16982,Vikki,Quibell,Female,52,Business,38,Philippines,,United States,Texas,10/05/23,06/01/23,$11851.25,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16983,Sherri,Bardsley,Female,29,Business,32,Philippines,,United States,Florida,12/01/23,10/09/23,$14221.62,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16984,Alphard,Drohun,Male,47,Business,45,Philippines,,United States,North Carolina,2/28/2024,04/11/23,$14789.42,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16985,Rodrique,Peerman,Male,64,Business,40,Philippines,,United States,California,06/03/23,02/05/24,$12007.73,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16986,Lurlene,Flear,Female,94,Business,37,Philippines,,United States,Arizona,9/19/2023,09/04/23,$13512.02,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16987,Wendell,Trotter,Male,20,Business,30,Philippines,,United States,New York,1/20/2024,09/03/23,$13373.33,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16988,Shandy,Chattey,Female,29,Business,40,Philippines,,United States,South Dakota,10/03/23,7/13/2023,$13743.56,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16989,Rubin,Kneeshaw,Male,39,Business,25,Philippines,,United States,District of Columbia,11/13/2023,05/12/23,$14697.03,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16990,Sophi,Hastings,Bigender,94,Business,80,Philippines,,United States,Alabama,7/20/2023,03/04/24,$11579.11,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16991,Carolina,Whitehorne,Genderqueer,38,Business,4,Philippines,,United States,Delaware,10/24/2023,08/06/23,$10656.37,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16992,Carlita,Wyeth,Female,39,Business,64,Philippines,,United States,California,7/20/2023,05/09/23,$14620.71,air,,,,,,l1,,,,,,,,,,,,,,,,,,
16993,Knox,Alpes,Male,77,Business,66,Philippines,,United States,Oregon,09/04/23,07/02/23,$14880.89,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16994,Nettie,Teather,Female,64,Business,66,Philippines,,United States,Pennsylvania,6/24/2023,10/15/2023,$11202.34,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16995,Jackie,Speak,Male,62,Business,3,Philippines,,United States,Pennsylvania,06/06/23,04/01/23,$12878.77,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16996,Norine,Creeboe,Female,15,Business,42,Philippines,,United States,Connecticut,9/19/2023,11/26/2023,$12908.55,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16997,Tammara,Anniwell,Female,39,Business,92,Philippines,,United States,District of Columbia,7/23/2023,10/10/23,$11488.93,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16998,Terri,Dunniom,Female,20,Business,18,Philippines,,United States,Florida,05/07/23,9/28/2023,$12129.48,air,,,,,,h1,,,,,,,,,,,,,,,,,,
16999,Shaine,Fairpo,Female,96,Business,76,Philippines,,United States,Colorado,06/11/23,12/27/2023,$12448.23,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17000,Jada,Dreini,Female,65,Business,54,Philippines,,United States,Florida,11/17/2023,12/01/23,$10824.78,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17001,Cher,Filasov,Female,10,Business,5,Philippines,,United States,Ohio,10/27/2023,10/27/2023,$13785.88,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17002,Morton,TRUE,Male,54,Business,69,Philippines,,United States,Oklahoma,5/26/2023,2/19/2024,$11923.43,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17003,Alisun,Sayse,Female,59,Business,30,Philippines,,United States,Michigan,12/16/2023,5/15/2023,$14196.90,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17004,Elfrieda,Sidebotton,Agender,58,Business,32,Philippines,,United States,Missouri,02/07/24,04/01/23,$13116.79,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17005,Maryl,Beddall,Genderfluid,50,Business,55,Philippines,,United States,Florida,05/05/23,3/27/2023,$13323.51,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17006,Rubin,Beldom,Male,12,Business,61,Philippines,,United States,North Carolina,1/18/2024,11/21/2023,$10111.94,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17007,Jorrie,Weald,Female,76,Business,92,Philippines,,United States,Texas,02/02/24,08/06/23,$13712.48,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17008,Kati,Gillibrand,Female,3,Business,84,Philippines,,United States,Arizona,09/01/23,02/07/24,$12107.15,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17009,Lucine,Stutte,Female,30,Business,37,Philippines,,United States,Ohio,2/24/2024,02/07/24,$13182.30,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17010,Neile,Rubinowitsch,Female,76,Business,79,Philippines,,United States,District of Columbia,4/17/2023,2/13/2024,$13575.87,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17011,Roch,Mariner,Female,52,Business,15,Philippines,,United States,North Carolina,08/01/23,12/03/23,$11932.08,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17012,Cassius,Shearmer,Male,39,Business,24,Philippines,,United States,Ohio,5/19/2023,07/05/23,$13725.94,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17013,Lorain,Burney,Non-binary,87,Business,22,Philippines,,United States,Texas,11/12/23,8/21/2023,$12783.13,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17014,Maurie,Frend,Male,64,Business,79,Philippines,,United States,Indiana,8/31/2023,12/15/2023,$10529.64,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17015,Shadow,Pudner,Male,86,Business,25,Philippines,,United States,Florida,10/08/23,7/31/2023,$10783.55,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17016,Cherilynn,Welbourn,Female,42,Business,71,Philippines,,United States,Indiana,05/04/23,4/18/2023,$11069.85,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17017,Jannel,Betchley,Female,68,Business,67,Philippines,,United States,Arizona,9/18/2023,11/11/23,$12631.87,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17018,Emmye,McGiven,Female,63,Business,5,Philippines,,United States,Nebraska,1/23/2024,03/01/24,$11831.84,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17019,Byrom,Georgeot,Male,85,Business,28,Philippines,,United States,Hawaii,4/28/2023,5/16/2023,$12885.60,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17020,Yvonne,Berrey,Female,89,Business,60,Philippines,,United States,North Carolina,01/02/24,11/10/23,$13854.70,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17021,Regan,McNea,Male,32,Business,27,Philippines,,United States,Texas,5/15/2023,9/25/2023,$10043.28,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17022,Gabrila,Wakely,Female,28,Business,89,Philippines,,United States,Virginia,08/05/23,4/20/2023,$14119.64,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17023,Olag,Booley,Male,36,Business,88,Philippines,,United States,Minnesota,7/28/2023,02/12/24,$14715.99,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17024,Leona,Rulten,Female,62,Business,72,Philippines,,United States,District of Columbia,6/24/2023,02/01/24,$10988.72,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17025,Roscoe,Soame,Male,80,Business,47,Philippines,,United States,Texas,8/29/2023,3/31/2023,$10978.71,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17026,Alfy,Jaquin,Male,13,Business,23,Philippines,,United States,Texas,12/04/23,06/07/23,$11412.93,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17027,Roger,Nolder,Male,36,Business,31,Philippines,,United States,California,6/13/2023,7/23/2023,$12691.38,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17028,Davina,Jessep,Female,29,Business,30,Philippines,,United States,New Mexico,4/26/2023,7/24/2023,$10198.78,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17029,Kerwinn,Yvon,Male,16,Business,9,Philippines,,United States,Texas,7/14/2023,6/13/2023,$13623.50,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17030,Jeramie,Gladeche,Male,38,Business,8,South Korea,,United States,Texas,11/15/2023,9/21/2023,$12721.02,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17031,Orland,Huyhton,Male,14,Business,74,South Korea,,United States,Michigan,06/03/23,08/07/23,$11969.07,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17032,Glenn,Ladson,Genderqueer,59,Business,12,South Korea,,United States,Michigan,10/23/2023,1/27/2024,$11684.43,air,,,,,,l1,,,,,,,,,,,,,,,,,,
17033,Monte,Filyukov,Male,89,Business,32,South Korea,,United States,New Jersey,12/19/2023,08/11/23,$14832.76,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17034,Matelda,Aitken,Female,8,Business,80,South Korea,,United States,New York,06/06/23,4/28/2023,$13458.97,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17035,Hedda,McKinnon,Genderfluid,33,Business,72,South Korea,,United States,Georgia,5/22/2023,05/09/23,$10708.86,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17036,Norrie,Castellet,Male,85,Business,48,South Korea,,United States,Ohio,4/21/2023,05/02/23,$14811.38,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17037,Morena,Gravenor,Female,78,Business,30,South Korea,,United States,Illinois,04/03/23,10/16/2023,$11324.16,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17038,Herc,Copp,Male,49,Business,6,South Korea,,United States,Texas,11/04/23,06/07/23,$12115.58,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17039,Darb,Sleeny,Male,86,Business,79,South Korea,,United States,Texas,04/01/23,12/19/2023,$11684.97,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17040,Adamo,Sugars,Male,11,Business,24,South Korea,,United States,Texas,1/18/2024,6/25/2023,$10386.15,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17041,Fara,Stailey,Female,51,Business,3,South Korea,,United States,Michigan,10/08/23,1/14/2024,$12238.79,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17042,Fallon,Went,Female,72,Business,95,South Korea,,United States,Texas,9/15/2023,09/06/23,$14199.69,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17043,Cori,Londors,Female,15,Business,12,South Korea,,United States,California,11/22/2023,03/05/24,$13024.72,air,,,,,,h1,,,,,,,,,,,,,,,,,,
17044,Harlan,Wycliff,Polygender,51,Business,55,South Korea,,United States,Florida,2/17/2024,8/23/2023,$11490.14,air,,,,,,h1,,,,,,,,,,,,,,,,,,
